fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.5621523264279824,1.0661999396683348,-1.4095951425457207,-0.5542368889886717,-0.2904264286765139,-0.484643945160011,-0.36295640749984226,0.66898495064738,1.473885498110977,-0.634242288987342,-0.9957209717201755,-0.8407802500905485
-0.30200552675177134,2.1776058747104057,-1.4095951425457207,0.21341161820778667,0.5668763815847474,1.0335197963392737,0.7582094552857861,0.020881155703382392,-0.8770013447922255,0.3431146809275783,-0.5661916114512485,-0.8407802500905485
-0.30200552675177134,1.4366685846823586,-1.1912795949889161,-0.11558059916212428,0.33306652424076694,-0.05088287616021538,0.316538054794478,0.1505019146921675,-0.4219909881012854,0.09877543844884798,-0.5661916114512485,-0.8407802500905485
1.9092422704960255,-1.527080575429829,1.6468225232495437,-0.5542368889886717,-0.329394738233844,0.16599765833968244,0.520386393482774,0.7986057096361651,-1.1803415825861876,-0.4713494606681894,-0.5661916114512485,0.5337126804922607
-0.5621523264279824,1.0661999396683348,-1.4095951425457207,-0.5542368889886717,-0.2904264286765139,-0.484643945160011,-0.36295640749984226,0.66898495064738,1.473885498110977,-0.634242288987342,-0.9957209717201755,-0.8407802500905485
-0.5621523264279824,0.8192208429923197,-1.4095951425457207,-0.6639009614453085,-0.329394738233844,-0.2677634106601132,-0.15910806881154618,0.66898495064738,1.473885498110977,-0.634242288987342,-0.9957209717201755,-0.8407802500905485
-0.2369688268327181,0.4487521979782959,-1.082121821210514,-0.8832291063585822,-0.563204595577824,-0.05088287616021538,0.48641167036805805,-0.2383603622742598,-0.11865075030732315,-1.4487064305831092,-0.9957209717201755,-0.8407802500905485
-0.30200552675177134,0.32526264964028795,-1.3004373687673185,-0.44457281653203473,-0.4073313573485042,-0.7015244796599088,-0.9065519773352985,0.020881155703382392,0.3363596063836202,-0.5527958748277662,-0.8883386316529441,1.9082056110750698
-0.49711562650892976,-0.16869554371174306,0.5552447854655205,4.051654154190078,-0.48526797646316433,0.16599765833968244,1.9473247643008467,0.66898495064738,0.2605245469351314,1.3204716508424987,0.1854847690193722,-0.8407802500905485
-1.0174092258613525,0.32526264964028795,-0.9729640474321114,-0.6639009614453085,0.5279080720274169,-0.05088287616021538,0.6902600090563541,-0.5624122597462226,-0.27032086920430426,-0.7971351173064956,-1.2104856518546399,-0.8407802500905485
-0.49711562650892976,-0.16869554371174306,0.5552447854655205,4.051654154190078,-0.48526797646316433,0.16599765833968244,1.9473247643008467,0.66898495064738,0.2605245469351314,1.3204716508424987,0.1854847690193722,-0.8407802500905485
-1.7328129249709343,0.5413693592318018,-1.4095951425457207,-0.8832291063585822,0.2161615955687772,0.05755739108973353,0.48641167036805805,-1.5993783316566474,2.0047309142504126,-0.9600279456256491,-0.4588092713840172,-0.8407802500905485
0.15325137268159877,-1.527080575429829,1.6468225232495437,-0.6639009614453085,0.33306652424076694,2.1179224688387626,1.9812994874155625,0.08569153519777495,-0.11865075030732315,0.9132395800446148,0.1854847690193722,1.9082056110750698
-0.5621523264279824,0.38700742380929193,-0.9729640474321114,2.187364922427251,0.0992566668967864,-1.0268452814097555,-0.5328300230734223,0.40974343266973773,0.4880297252806014,-1.1229207739448026,-1.4252503319891023,-2.2152731806733574
-0.2369688268327181,-1.2801014787538134,1.3739280888035377,-0.6639009614453085,10.03617560401595,0.16599765833968244,0.38448750102391,0.08569153519777495,-2.0903622959680743,3.6009712473106466,-1.2104856518546399,0.5337126804922607
0.41339817235781046,-1.8975492204438527,1.2101914281359343,-0.6639009614453085,-0.2514581191191838,1.4672808653390694,0.520386393482774,0.020881155703382392,0.5638647847290936,-0.8785815314660723,-0.9957209717201755,0.5337126804922607
-0.4320789265898772,-0.847888059570786,0.28235035101951483,-0.11558059916212428,-0.056616571332533935,0.816639261839376,0.8941083477446502,0.9282264686249502,1.5497205575594692,0.09877543844884798,-0.6735739515184817,-0.8407802500905485
-0.2369688268327181,-0.6009089628947705,-0.26343851787249667,-0.8832291063585822,0.8786228580433876,-0.5930842124099599,-0.2610322381556942,-0.10873960328540273,-1.1045065231376987,2.2163822065978422,-0.8883386316529441,-0.8407802500905485
0.15325137268159877,-0.230440317880747,-0.8092273867645081,-0.11558059916212428,0.021320047782126775,-0.7015244796599088,0.7582094552857861,0.020881155703382392,-1.1045065231376987,-0.8785815314660723,-0.9957209717201755,-0.8407802500905485
-0.8873358260232467,-0.786143285401782,-0.6454907260969046,-0.00591652670548729,0.06028835733945686,0.5997587273394781,-0.15910806881154618,0.020881155703382392,0.8672050225230559,-0.06411738987030556,-0.6735739515184817,0.5337126804922607
-1.2775560255375642,-0.847888059570786,-0.5363329523185023,-1.1025572512718562,-0.13455319044719358,-0.484643945160011,-0.7366783617617184,-0.8216537777237929,0.1846894874866391,-0.634242288987342,-1.1031033117874067,-0.8407802500905485
-0.4320789265898772,-0.7243985112327783,-0.09970185720489323,-0.6639009614453085,-0.13455319044719358,-1.2437258159096534,-1.1443750391383105,-0.36798112126304494,-0.27032086920430426,-0.3899030465086126,-0.8883386316529441,-0.8407802500905485
-0.2369688268327181,-0.6009089628947705,-0.26343851787249667,-0.8832291063585822,0.8786228580433876,-0.5930842124099599,-0.2610322381556942,-0.10873960328540273,-1.1045065231376987,2.2163822065978422,-0.8883386316529441,-0.8407802500905485
-0.7572624261851414,1.1279447138373389,-1.4095951425457207,-0.5542368889886717,-0.13455319044719358,-0.1593231434101643,-0.32898168438512626,0.2801226736809526,1.170545260317018,-0.7156887031469188,-0.9957209717201755,-0.8407802500905485
-0.30200552675177134,0.7266036817388137,-1.4095951425457207,-0.44457281653203473,-0.056616571332533935,-0.8099647469098578,-0.9745014235647305,-0.2383603622742598,0.4880297252806014,-0.3899030465086126,-0.5661916114512485,0.5337126804922607
-1.0174092258613525,0.9118380042458256,-1.0275429343213127,-0.00591652670548729,0.2161615955687772,0.16599765833968244,1.2678303020065262,-0.6272226392406152,0.2605245469351314,-0.7971351173064956,-0.24404459124955474,-0.8407802500905485
-0.8873358260232467,0.9735827784148295,-1.4095951425457207,0.1037475457511497,0.8396545484860575,0.708198994589427,-0.2610322381556942,-0.10873960328540273,1.0947102008685259,-0.5527958748277662,0.29286710908660346,0.5337126804922607
0.02317797284349353,0.7883484559078177,-0.7546484998753069,-0.11558059916212428,-0.01764826177520331,-0.05088287616021538,2.321046718562723,-0.10873960328540273,-1.1045065231376987,0.18022185260842474,-0.5661916114512485,-0.8407802500905485
-1.9929597246471453,-1.2801014787538134,-0.04512297031569204,-0.6639009614453085,0.7617179293713978,-0.2677634106601132,0.18063916233561395,-0.6920330187350078,0.4880297252806014,-0.7156887031469188,-1.2104856518546399,-0.8407802500905485
-0.30200552675177134,0.7266036817388137,-1.4095951425457207,3.3936697194502563,0.0992566668967864,-1.1352855486597044,-0.9065519773352985,1.1874679866025923,0.6396998441775825,-0.7156887031469188,-0.7809562915857129,0.5337126804922607
-0.30200552675177134,0.4487521979782959,-0.6454907260969046,-0.00591652670548729,0.0992566668967864,-1.3521660831596023,-1.0084761466794465,0.4745538121642023,0.7913699630745636,-0.30845663234903586,0.5076317892210679,0.5337126804922607
-0.10689542699461288,-0.9096328337397899,0.11861369035191154,-0.3349087440753978,-0.6801095242498142,-0.2677634106601132,-0.4988552999587063,0.020881155703382392,-0.6494961664467555,0.7503467517254613,-0.6735739515184817,1.9082056110750698
-0.6271890263470355,-0.4774194145567625,0.5552447854655205,3.8323260092768043,-0.3683630477911735,-0.3762036779100621,1.4377039175801063,0.66898495064738,0.10885442803815024,1.5648108933212281,0.1854847690193722,-0.8407802500905485
-0.6271890263470355,-0.4774194145567625,0.5552447854655205,3.8323260092768043,-0.3683630477911735,-0.3762036779100621,1.4377039175801063,0.66898495064738,0.10885442803815024,1.5648108933212281,0.1854847690193722,-0.8407802500905485
0.3483614724387578,0.5104969721472998,0.22777146413031363,0.43273976312106016,0.17719328601144713,0.16599765833968244,0.04474026987674989,0.5393641916585948,-0.4219909881012854,-1.0414743597852258,-1.1031033117874067,-2.2152731806733574
-0.49711562650892976,-0.230440317880747,-0.3180174047616977,0.21341161820778667,9.68546081799998,-0.8099647469098578,-1.0424508697941626,0.020881155703382392,-0.8011662853437366,2.1349357924382653,0.1854847690193722,0.5337126804922607
-0.9523725259422999,0.8809656171613236,-1.3004373687673185,-0.6639009614453085,-1.303602477167095,-1.1352855486597044,-1.1443750391383105,-0.36798112126304494,1.246380319765507,-0.9600279456256491,-0.8883386316529441,-0.8407802500905485
-0.3670422266708239,2.517202132639927,0.9372969936899286,-0.22524467161876077,1.1903693345020283,0.708198994589427,2.355021441677439,0.1505019146921675,-0.4978260475497743,0.7503467517254613,-1.2104856518546399,-0.8407802500905485
0.283324772519704,-1.4653358012608253,1.4285069756927389,-0.8832291063585822,1.1514010249446982,-0.3762036779100621,-0.2610322381556942,0.08569153519777495,-0.4978260475497743,-0.4713494606681894,-0.8883386316529441,-0.8407802500905485
-1.212519325618511,-0.786143285401782,-0.15428074409409429,-0.8832291063585822,-0.6801095242498142,-1.1352855486597044,-1.1104003160235945,-0.6272226392406152,0.1846894874866391,-0.634242288987342,-1.2104856518546399,-0.8407802500905485
-1.7328129249709343,-1.3418462529228172,0.6098236723547217,-1.1025572512718562,-0.3683630477911735,-0.3762036779100621,1.7434764256125506,-0.8864641572182573,0.03301936858965798,-0.4713494606681894,-1.2104856518546399,-0.8407802500905485
0.3483614724387578,0.8192208429923197,0.009455916573509152,-0.7735650339019455,-0.3683630477911735,-1.2437258159096534,-0.7366783617617184,0.21531229418656006,-1.25617664203468,0.831793165885038,-1.2104856518546399,-0.8407802500905485
-1.0824459257804058,-0.04520599537373512,-1.1912795949889161,-0.22524467161876077,-0.563204595577824,-0.8099647469098578,-1.0084761466794465,-0.7568433982294003,0.6396998441775825,-0.06411738987030556,-0.9957209717201755,0.5337126804922607
-1.0824459257804058,-0.16869554371174306,-1.1912795949889161,-0.3349087440753978,-0.6021729051351541,-1.0268452814097555,-1.0424508697941626,-0.8216537777237929,0.5638647847290936,0.01732902428927121,-0.9957209717201755,0.5337126804922607
0.2182880726006514,-0.9096328337397899,0.5552447854655205,0.6520679080343341,-0.09558488088986349,1.5757211325890184,2.524895057251019,0.1505019146921675,-0.8770013447922255,-0.634242288987342,-0.9957209717201755,-0.8407802500905485
-0.4320789265898772,-0.10695076954273908,-0.5909118392077035,0.43273976312106016,1.0344960962727079,1.901041934338865,0.9620577939740822,-0.8216537777237929,-1.1045065231376987,-0.06411738987030556,-0.13666225118232347,0.5337126804922607
-0.3670422266708239,0.5722417463163039,-1.1912795949889161,1.529380487687429,0.021320047782126775,1.0335197963392737,0.010765546762033876,0.66898495064738,0.1846894874866391,-0.8785815314660723,-0.8883386316529441,-0.8407802500905485
1.258875271305497,-0.6626537370637744,1.7014014101387442,1.0907241978608817,-0.5242362860204939,-1.2437258159096534,-1.1783497622530266,0.21531229418656006,-2.0903622959680743,-0.06411738987030556,-0.7809562915857129,-0.8407802500905485
-0.30200552675177134,0.38700742380929193,-0.4271751785401001,-0.11558059916212428,-0.2904264286765139,0.16599765833968244,0.316538054794478,0.4745538121642023,0.8672050225230559,-0.3899030465086126,-0.351426931316786,-0.8407802500905485
-0.6271890263470355,-0.847888059570786,0.28235035101951483,-0.00591652670548729,-0.3683630477911735,-0.7015244796599088,0.04474026987674989,-0.36798112126304494,0.7155349036260747,-0.7971351173064956,-0.9957209717201755,0.5337126804922607
0.3483614724387578,-0.786143285401782,0.7735603330223253,-0.22524467161876077,-0.17352150000452365,0.38287819283958024,0.24858860856504597,0.7986057096361651,0.9430400819715448,0.01732902428927121,-1.2104856518546399,-0.8407802500905485
-0.3670422266708239,1.0044551654993308,1.2647703150251355,-0.6639009614453085,1.2293376440593584,0.4913184600895292,2.2870719954480068,0.020881155703382392,-0.8011662853437366,0.5874539234063078,-1.1031033117874067,-0.8407802500905485
-0.49711562650892976,-0.04520599537373512,-0.5363329523185023,-0.5542368889886717,0.06028835733945686,-0.3762036779100621,-0.32898168438512626,0.020881155703382392,0.4880297252806014,-0.14556380402988234,-0.8883386316529441,1.9082056110750698
-0.8222991261041941,1.2823066492598487,-1.136700708099715,-0.44457281653203473,-0.09558488088986349,-0.2677634106601132,0.316538054794478,-0.10873960328540273,0.5638647847290936,-0.5527958748277662,-0.5661916114512485,-0.8407802500905485
-0.49711562650892976,-0.04520599537373512,-0.8092273867645081,-0.9928931788152192,-0.17352150000452365,-0.484643945160011,-0.1930827919262622,0.020881155703382392,0.7913699630745636,-0.4713494606681894,-0.7809562915857129,-0.8407802500905485
-1.0824459257804058,1.0970723267528368,-1.0275429343213127,-0.8832291063585822,-0.2904264286765139,-1.0268452814097555,-1.0084761466794465,-0.36798112126304494,0.9430400819715448,-0.4713494606681894,0.4002494491538347,-0.8407802500905485
0.6735449720340221,-1.2801014787538134,1.7014014101387442,-0.44457281653203473,-0.3683630477911735,1.2504003308391716,0.6902600090563541,0.08569153519777495,-0.27032086920430426,1.239025236682922,0.4002494491538347,-0.8407802500905485
-0.1719321269136655,1.0970723267528368,-1.136700708099715,-0.5542368889886717,-0.3683630477911735,-0.8099647469098578,-0.8725772542205824,-0.36798112126304494,0.1846894874866391,2.5421678632361484,0.1854847690193722,0.5337126804922607
-0.3670422266708239,0.6339865204853078,-0.9729640474321114,-0.5542368889886717,-0.2904264286765139,-0.05088287616021538,-0.6007794693028543,-0.04392922379101017,0.03301936858965798,-0.7971351173064956,-0.8883386316529441,0.5337126804922607
-0.3670422266708239,0.8809656171613236,-0.15428074409409429,-0.3349087440753978,0.17719328601144713,0.16599765833968244,1.7434764256125506,-0.36798112126304494,0.03301936858965798,-1.2858136022639561,-0.8883386316529441,-0.8407802500905485
-0.3670422266708239,1.0044551654993308,-0.20885963098329546,-0.5542368889886717,0.021320047782126775,0.27443792558963137,1.6755269793831185,-0.4327915007574375,-0.0428156908588309,-1.2858136022639561,-0.8883386316529441,-0.8407802500905485
0.02317797284349353,0.9118380042458256,0.009455916573509152,-0.3349087440753978,0.021320047782126775,-0.484643945160011,-0.05718389946739815,0.5393641916585948,-0.0428156908588309,-0.8785815314660723,-1.2104856518546399,-2.2152731806733574
0.9336917717102325,-1.2801014787538134,1.5376647494711413,0.1037475457511497,0.4110031433554271,1.3588405980891205,1.3018050251212423,1.0578472276137354,-0.27032086920430426,1.4833644791616514,-0.7809562915857129,-0.8407802500905485
0.3483614724387578,-0.7243985112327783,2.0834536183631527,-0.22524467161876077,0.37203483379809754,-0.7015244796599088,-0.09115862258211416,1.1874679866025923,1.7013906764564504,0.18022185260842474,0.1854847690193722,-0.8407802500905485
0.3483614724387578,-0.7243985112327783,2.0834536183631527,-0.22524467161876077,0.37203483379809754,-0.7015244796599088,-0.09115862258211416,1.1874679866025923,1.7013906764564504,0.18022185260842474,0.1854847690193722,-0.8407802500905485
-0.9523725259422999,1.5910305201048685,-1.4095951425457207,-0.00591652670548729,0.8006862389287279,-0.1593231434101643,-0.4988552999587063,-0.10873960328540273,1.5497205575594692,-0.7156887031469188,0.4002494491538347,0.5337126804922607
-1.0174092258613525,1.3749238105133548,-0.7546484998753069,-0.44457281653203473,0.0992566668967864,-0.3762036779100621,1.1998808557770944,-0.6272226392406152,0.4880297252806014,-0.9600279456256491,-0.24404459124955474,-0.8407802500905485
0.02317797284349353,0.6031141334008058,-0.3180174047616977,-0.9928931788152192,-0.13455319044719358,1.2504003308391716,2.524895057251019,0.2801226736809526,-1.1803415825861876,3.9267569039489536,-1.3178679919218712,-2.2152731806733574
-1.3425927254566168,-0.4774194145567625,-0.3180174047616977,-0.8832291063585822,-0.563204595577824,-1.3521660831596023,-1.0084761466794465,-0.6272226392406152,0.7155349036260747,-0.634242288987342,-1.2104856518546399,-0.8407802500905485
-0.5621523264279824,-0.16869554371174306,1.155612541246733,-0.44457281653203473,0.0992566668967864,0.5997587273394781,0.9620577939740822,0.1505019146921675,0.3363596063836202,-0.5527958748277662,-1.3178679919218712,-0.8407802500905485
-1.2775560255375642,-1.4035910270918213,1.2101914281359343,-0.6639009614453085,-0.563204595577824,0.27443792558963137,0.5543611165974901,-0.5624122597462226,0.9430400819715448,1.157578822523345,-0.02927991111509031,0.5337126804922607
-0.8873358260232467,0.14002832713327676,-0.5909118392077035,-0.22524467161876077,-0.2904264286765139,0.38287819283958024,-0.15910806881154618,-0.4327915007574375,0.7155349036260747,-0.3899030465086126,-0.24404459124955474,-0.8407802500905485
-0.3670422266708239,-0.230440317880747,0.009455916573509152,-0.5542368889886717,-0.8359827624791346,-0.7015244796599088,-0.4648805768439903,-0.10873960328540273,0.5638647847290936,0.01732902428927121,-0.7809562915857129,-0.8407802500905485
-0.8222991261041941,0.5722417463163039,-0.9729640474321114,-0.6639009614453085,-0.2904264286765139,-0.8099647469098578,-0.7027036386470024,0.66898495064738,1.246380319765507,-0.8785815314660723,-1.4252503319891023,-0.8407802500905485
